time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.450000,0.0339955368781,-0.547649075942,-0.00263274021667,0.762835069709,-0.00182736388767,1.25397758011,-0.00292822568443
0.460000,0.0348550577965,-0.546953322429,-0.00272726864651,0.762910419668,-0.00115386543545,1.25409280162,-0.00285410999592
0.470000,0.0371676062256,-0.546662534186,-0.00273898017099,0.763059684142,-0.00123025890139,1.25436408018,-0.00252986055856
0.480000,0.0389622238424,-0.546685622047,-0.0024627300767,0.763296506527,-0.00165951145965,1.25498626297,-0.00252620090252
0.490000,0.0405930671591,-0.547009008675,-0.00236552974702,0.763689336485,-0.00134992179806,1.25444633405,-0.00262493215067
0.500000,0.0425380118138,-0.546437427407,-0.00214601066303,0.763969583392,-0.00158525166643,1.25399268702,-0.00265968992003
0.510000,0.0440714340969,-0.545842783687,-0.00198238988953,0.764521497173,-0.00140302294344,1.25390360127,-0.00275107695146
0.520000,0.0456058893258,-0.5459379783,-0.00196150313372,0.764903722911,-0.00151799408433,1.25357142694,-0.00249485398669
0.530000,0.0476788051615,-0.545195663029,-0.00167478868957,0.765273198457,-0.00145668028124,1.25341567518,-0.00212882254713
0.540000,0.0496453377265,-0.545043433051,-0.00156485799925,0.76565237038,-0.00130602797335,1.25313920469,-0.00196081580999
0.550000,0.0516385257117,-0.544610308324,-0.00161679149993,0.766041219978,-0.00170397437103,1.25277492357,-0.00167141358415
